Time,Real-time vehicle counting
2025-07-23 05:19:00,9582
2025-07-23 05:20:00,9592
2025-07-23 05:21:00,9595
2025-07-23 05:22:00,9599
2025-07-23 05:23:00,9607
2025-07-23 05:24:00,9616
2025-07-23 05:25:00,9623
2025-07-23 05:26:00,9629
2025-07-23 05:27:00,9636
2025-07-23 05:28:00,9644
2025-07-23 05:29:00,9646
2025-07-23 05:30:00,9647
2025-07-23 05:31:00,9652
2025-07-23 05:32:00,9656
2025-07-23 05:33:00,9666
2025-07-23 05:34:00,9672
2025-07-23 05:35:00,9681
2025-07-23 05:36:00,9684
2025-07-23 05:37:00,9692
2025-07-23 05:38:00,9700
2025-07-23 05:39:00,9704
2025-07-23 05:40:00,9713
2025-07-23 05:41:00,9721
2025-07-23 05:42:00,9729
2025-07-23 05:43:00,9736
2025-07-23 05:44:00,9741
2025-07-23 05:45:00,9747
2025-07-23 05:46:00,9752
2025-07-23 05:47:00,9753
2025-07-23 05:48:00,9755
2025-07-23 05:49:00,9763
2025-07-23 05:50:00,9770
2025-07-23 05:51:00,9775
2025-07-23 05:52:00,9784
2025-07-23 05:53:00,9790
2025-07-23 05:54:00,9792
2025-07-23 05:55:00,9793
2025-07-23 05:56:00,9802
2025-07-23 05:57:00,9804
2025-07-23 05:58:00,9805
2025-07-23 05:59:00,9808
2025-07-23 06:00:00,9811
2025-07-23 06:01:00,9816
2025-07-23 06:02:00,9823
2025-07-23 06:03:00,9824
2025-07-23 06:04:00,9830
2025-07-23 06:05:00,9832
2025-07-23 06:06:00,9839
2025-07-23 06:07:00,9843
2025-07-23 06:08:00,9846
2025-07-23 06:09:00,9854
2025-07-23 06:10:00,9864
2025-07-23 06:11:00,9865
2025-07-23 06:12:00,9869
2025-07-23 06:13:00,9873
2025-07-23 06:14:00,9877
2025-07-23 06:15:00,9882
2025-07-23 06:16:00,9891
2025-07-23 06:17:00,9900
2025-07-23 06:18:00,9902
2025-07-23 06:19:00,9910
2025-07-23 06:20:00,9911
2025-07-23 06:21:00,9919
2025-07-23 06:22:00,9921
2025-07-23 06:23:00,9928
2025-07-23 06:24:00,9929
2025-07-23 06:25:00,9933
2025-07-23 06:26:00,9943
2025-07-23 06:27:00,9948
2025-07-23 06:28:00,9953
2025-07-23 06:29:00,9958
2025-07-23 06:30:00,9961
2025-07-23 06:31:00,9971
2025-07-23 06:32:00,9980
2025-07-23 06:33:00,9990
2025-07-23 06:34:00,9999
2025-07-23 06:35:00,10008
2025-07-23 06:36:00,10009
2025-07-23 06:37:00,10019
2025-07-23 06:38:00,10028
2025-07-23 06:39:00,10036
2025-07-23 06:40:00,10044
2025-07-23 06:41:00,10047
2025-07-23 06:42:00,10048
2025-07-23 06:43:00,10051
2025-07-23 06:44:00,10054
2025-07-23 06:45:00,10063
2025-07-23 06:46:00,10070
2025-07-23 06:47:00,10075
2025-07-23 06:48:00,10082
2025-07-23 06:49:00,10085
2025-07-23 06:50:00,10091
2025-07-23 06:51:00,10097
2025-07-23 06:52:00,10098
2025-07-23 06:53:00,10102
2025-07-23 06:54:00,10108
2025-07-23 06:55:00,10110
2025-07-23 06:56:00,10118
2025-07-23 06:57:00,10126
2025-07-23 06:58:00,10133
2025-07-23 06:59:00,10142
2025-07-23 07:00:00,10144
2025-07-23 07:01:00,10152
2025-07-23 07:02:00,10154
2025-07-23 07:03:00,10155
2025-07-23 07:04:00,10158
2025-07-23 07:05:00,10161
2025-07-23 07:06:00,10169
2025-07-23 07:07:00,10175
2025-07-23 07:08:00,10184
2025-07-23 07:09:00,10194
2025-07-23 07:10:00,10195
2025-07-23 07:11:00,10203
2025-07-23 07:12:00,10211
2025-07-23 07:13:00,10218
2025-07-23 07:14:00,10225
2025-07-23 07:15:00,10233
2025-07-23 07:16:00,10238
2025-07-23 07:17:00,10239
2025-07-23 07:18:00,10240
2025-07-23 07:19:00,10246
2025-07-23 07:20:00,10254
2025-07-23 07:21:00,10261
2025-07-23 07:22:00,10262
2025-07-23 07:23:00,10264
2025-07-23 07:24:00,10274
2025-07-23 07:25:00,10275
2025-07-23 07:26:00,10284
2025-07-23 07:27:00,10289
2025-07-23 07:28:00,10297
2025-07-23 07:29:00,10300
2025-07-23 07:30:00,10308
2025-07-23 07:31:00,10311
2025-07-23 07:32:00,10320
2025-07-23 07:33:00,10325
2025-07-23 07:34:00,10334
2025-07-23 07:35:00,10339
2025-07-23 07:36:00,10348
2025-07-23 07:37:00,10354
2025-07-23 07:38:00,10360
2025-07-23 07:39:00,10364
2025-07-23 07:40:00,10370
2025-07-23 07:41:00,10374
2025-07-23 07:42:00,10375
2025-07-23 07:43:00,10385
2025-07-23 07:44:00,10395
2025-07-23 07:45:00,10402
2025-07-23 07:46:00,10410
2025-07-23 07:47:00,10418
2025-07-23 07:48:00,10424
2025-07-23 07:49:00,10430
2025-07-23 07:50:00,10436
2025-07-23 07:51:00,10440
2025-07-23 07:52:00,10443
2025-07-23 07:53:00,10444
2025-07-23 07:54:00,10451
2025-07-23 07:55:00,10455
2025-07-23 07:56:00,10462
2025-07-23 07:57:00,10471
2025-07-23 07:58:00,10481
2025-07-23 07:59:00,10485
2025-07-23 08:00:00,10492
2025-07-23 08:01:00,10499
2025-07-23 08:02:00,10508
2025-07-23 08:03:00,10511
2025-07-23 08:04:00,10520
2025-07-23 08:05:00,10525
2025-07-23 08:06:00,10533
2025-07-23 08:07:00,10538
2025-07-23 08:08:00,10541
2025-07-23 08:09:00,10548
2025-07-23 08:10:00,10551
2025-07-23 08:11:00,10560
2025-07-23 08:12:00,10568
2025-07-23 08:13:00,10572
2025-07-23 08:14:00,10581
2025-07-23 08:15:00,10584
2025-07-23 08:16:00,10592
2025-07-23 08:17:00,10597
2025-07-23 08:18:00,10605
2025-07-23 08:19:00,10610
2025-07-23 08:20:00,10616
2025-07-23 08:21:00,10623
2025-07-23 08:22:00,10631
2025-07-23 08:23:00,10641
2025-07-23 08:24:00,10647
2025-07-23 08:25:00,10657
2025-07-23 08:26:00,10661
2025-07-23 08:27:00,10668
2025-07-23 08:28:00,10676
2025-07-23 08:29:00,10682
2025-07-23 08:30:00,10692
2025-07-23 08:31:00,10699
2025-07-23 08:32:00,10702
2025-07-23 08:33:00,10703
2025-07-23 08:34:00,10710
2025-07-23 08:35:00,10715
2025-07-23 08:36:00,10722
2025-07-23 08:37:00,10728
2025-07-23 08:38:00,10730
2025-07-23 08:39:00,10739
2025-07-23 08:40:00,10747
2025-07-23 08:41:00,10757
2025-07-23 08:42:00,10758
2025-07-23 08:43:00,10759
2025-07-23 08:44:00,10767
2025-07-23 08:45:00,10770
2025-07-23 08:46:00,10774
2025-07-23 08:47:00,10781
2025-07-23 08:48:00,10787
2025-07-23 08:49:00,10792
2025-07-23 08:50:00,10799
2025-07-23 08:51:00,10806
2025-07-23 08:52:00,10807
2025-07-23 08:53:00,10811
2025-07-23 08:54:00,10821
2025-07-23 08:55:00,10829
2025-07-23 08:56:00,10838
2025-07-23 08:57:00,10840
2025-07-23 08:58:00,10843
2025-07-23 08:59:00,10849
2025-07-23 09:00:00,10859
2025-07-23 09:01:00,10865
2025-07-23 09:02:00,10873
2025-07-23 09:03:00,10879
2025-07-23 09:04:00,10884
2025-07-23 09:05:00,10885
2025-07-23 09:06:00,10892
2025-07-23 09:07:00,10900
2025-07-23 09:08:00,10907
2025-07-23 09:09:00,10912
2025-07-23 09:10:00,10913
2025-07-23 09:11:00,10917
2025-07-23 09:12:00,10918
2025-07-23 09:13:00,10919
2025-07-23 09:14:00,10922
2025-07-23 09:15:00,10927
2025-07-23 09:16:00,10931
2025-07-23 09:17:00,10938
2025-07-23 09:18:00,10945
2025-07-23 09:19:00,10948
2025-07-23 09:20:00,10956
2025-07-23 09:21:00,10963
2025-07-23 09:22:00,10968
2025-07-23 09:23:00,10975
2025-07-23 09:24:00,10980
2025-07-23 09:25:00,10985
2025-07-23 09:26:00,10995
2025-07-23 09:27:00,11000
2025-07-23 09:28:00,11004
2025-07-23 09:29:00,11006
2025-07-23 09:30:00,11015
2025-07-23 09:31:00,11016
2025-07-23 09:32:00,11024
2025-07-23 09:33:00,11029
2025-07-23 09:34:00,11037
2025-07-23 09:35:00,11043
2025-07-23 09:36:00,11046
2025-07-23 09:37:00,11052
2025-07-23 09:38:00,11053
2025-07-23 09:39:00,11063
2025-07-23 09:40:00,11073
2025-07-23 09:41:00,11082
2025-07-23 09:42:00,11091
2025-07-23 09:43:00,11095
2025-07-23 09:44:00,11102
2025-07-23 09:45:00,11106
2025-07-23 09:46:00,11112
2025-07-23 09:47:00,11122
2025-07-23 09:48:00,11125
2025-07-23 09:49:00,11127
2025-07-23 09:50:00,11136
2025-07-23 09:51:00,11139
2025-07-23 09:52:00,11141
2025-07-23 09:53:00,11148
2025-07-23 09:54:00,11154
2025-07-23 09:55:00,11157
2025-07-23 09:56:00,11158
2025-07-23 09:57:00,11166
2025-07-23 09:58:00,11171
2025-07-23 09:59:00,11179
2025-07-23 10:00:00,11186
2025-07-23 10:01:00,11192
2025-07-23 10:02:00,11197
2025-07-23 10:03:00,11204
2025-07-23 10:04:00,11214
2025-07-23 10:05:00,11221
2025-07-23 10:06:00,11224
2025-07-23 10:07:00,11225
2025-07-23 10:08:00,11234
2025-07-23 10:09:00,11238
2025-07-23 10:10:00,11247
2025-07-23 10:11:00,11249
2025-07-23 10:12:00,11253
2025-07-23 10:13:00,11261
2025-07-23 10:14:00,11262
2025-07-23 10:15:00,11263
2025-07-23 10:16:00,11272
2025-07-23 10:17:00,11274
2025-07-23 10:18:00,11283
2025-07-23 10:19:00,11287
2025-07-23 10:20:00,11297
2025-07-23 10:21:00,11306
2025-07-23 10:22:00,11312
2025-07-23 10:23:00,11317
2025-07-23 10:24:00,11325
2025-07-23 10:25:00,11335
2025-07-23 10:26:00,11345
2025-07-23 10:27:00,11346
2025-07-23 10:28:00,11347
2025-07-23 10:29:00,11351
2025-07-23 10:30:00,11356
2025-07-23 10:31:00,11358
2025-07-23 10:32:00,11363
2025-07-23 10:33:00,11373
2025-07-23 10:34:00,11377
2025-07-23 10:35:00,11380
2025-07-23 10:36:00,11385
2025-07-23 10:37:00,11393
2025-07-23 10:38:00,11402
2025-07-23 10:39:00,11408
2025-07-23 10:40:00,11416
2025-07-23 10:41:00,11426
2025-07-23 10:42:00,11434
2025-07-23 10:43:00,11441
2025-07-23 10:44:00,11442
2025-07-23 10:45:00,11450
2025-07-23 10:46:00,11453
2025-07-23 10:47:00,11463
2025-07-23 10:48:00,11464
2025-07-23 10:49:00,11467
2025-07-23 10:50:00,11473
2025-07-23 10:51:00,11482
2025-07-23 10:52:00,11484
2025-07-23 10:53:00,11489
2025-07-23 10:54:00,11494
2025-07-23 10:55:00,11495
2025-07-23 10:56:00,11497
2025-07-23 10:57:00,11506
2025-07-23 10:58:00,11514
2025-07-23 10:59:00,11520
2025-07-23 11:00:00,11525
2025-07-23 11:01:00,11535
2025-07-23 11:02:00,11541
2025-07-23 11:03:00,11544
2025-07-23 11:04:00,11551
2025-07-23 11:05:00,11560
2025-07-23 11:06:00,11567
2025-07-23 11:07:00,11577
2025-07-23 11:08:00,11586
2025-07-23 11:09:00,11591
2025-07-23 11:10:00,11595
2025-07-23 11:11:00,11604
2025-07-23 11:12:00,11610
2025-07-23 11:13:00,11620
2025-07-23 11:14:00,11622
2025-07-23 11:15:00,11628
2025-07-23 11:16:00,11635
2025-07-23 11:17:00,11641
2025-07-23 11:18:00,11644
2025-07-23 11:19:00,11649
2025-07-23 11:20:00,11651
2025-07-23 11:21:00,11657
2025-07-23 11:22:00,11663
2025-07-23 11:23:00,11665
2025-07-23 11:24:00,11671
2025-07-23 11:25:00,11678
2025-07-23 11:26:00,11685
2025-07-23 11:27:00,11693
2025-07-23 11:28:00,11701
2025-07-23 11:29:00,11705
2025-07-23 11:30:00,11708
2025-07-23 11:31:00,11713
2025-07-23 11:32:00,11718
2025-07-23 11:33:00,11726
2025-07-23 11:34:00,11727
2025-07-23 11:35:00,11729
2025-07-23 11:36:00,11734
2025-07-23 11:37:00,11743
2025-07-23 11:38:00,11745
2025-07-23 11:39:00,11748
2025-07-23 11:40:00,11753
2025-07-23 11:41:00,11763
2025-07-23 11:42:00,11772
2025-07-23 11:43:00,11774
2025-07-23 11:44:00,11784
2025-07-23 11:45:00,11787
2025-07-23 11:46:00,11789
2025-07-23 11:47:00,11796
2025-07-23 11:48:00,11801
2025-07-23 11:49:00,11806
2025-07-23 11:50:00,11811
2025-07-23 11:51:00,11814
2025-07-23 11:52:00,11824
2025-07-23 11:53:00,11826
2025-07-23 11:54:00,11829
2025-07-23 11:55:00,11833
2025-07-23 11:56:00,11836
2025-07-23 11:57:00,11844
2025-07-23 11:58:00,11847
2025-07-23 11:59:00,11852
2025-07-23 12:00:00,11854
2025-07-23 12:01:00,11857
2025-07-23 12:02:00,11860
2025-07-23 12:03:00,11866
2025-07-23 12:04:00,11872
2025-07-23 12:05:00,11875
2025-07-23 12:06:00,11882
2025-07-23 12:07:00,11886
2025-07-23 12:08:00,11892
2025-07-23 12:09:00,11901
2025-07-23 12:10:00,11903
2025-07-23 12:11:00,11906
2025-07-23 12:12:00,11908
2025-07-23 12:13:00,11918
2025-07-23 12:14:00,11921
2025-07-23 12:15:00,11928
2025-07-23 12:16:00,11930
2025-07-23 12:17:00,11932
2025-07-23 12:18:00,11940
2025-07-23 12:19:00,11949
2025-07-23 12:20:00,11957
2025-07-23 12:21:00,11966
2025-07-23 12:22:00,11968
2025-07-23 12:23:00,11970
2025-07-23 12:24:00,11976
2025-07-23 12:25:00,11983
2025-07-23 12:26:00,11988
2025-07-23 12:27:00,11998
2025-07-23 12:28:00,12008
2025-07-23 12:29:00,12009
2025-07-23 12:30:00,12016
2025-07-23 12:31:00,12017
2025-07-23 12:32:00,12020
2025-07-23 12:33:00,12030
2025-07-23 12:34:00,12037
2025-07-23 12:35:00,12039
2025-07-23 12:36:00,12042
2025-07-23 12:37:00,12048
2025-07-23 12:38:00,12057
2025-07-23 12:39:00,12064
2025-07-23 12:40:00,12069
2025-07-23 12:41:00,12076
2025-07-23 12:42:00,12078
2025-07-23 12:43:00,12081
2025-07-23 12:44:00,12091
2025-07-23 12:45:00,12098
2025-07-23 12:46:00,12107
2025-07-23 12:47:00,12113
2025-07-23 12:48:00,12123
2025-07-23 12:49:00,12130
2025-07-23 12:50:00,12132
2025-07-23 12:51:00,12142
2025-07-23 12:52:00,12150
2025-07-23 12:53:00,12151
2025-07-23 12:54:00,12159
2025-07-23 12:55:00,12167
2025-07-23 12:56:00,12175
2025-07-23 12:57:00,12177
2025-07-23 12:58:00,12178
2025-07-23 12:59:00,12185
2025-07-23 13:00:00,12189
2025-07-23 13:01:00,12191
2025-07-23 13:02:00,12201
2025-07-23 13:03:00,12203
2025-07-23 13:04:00,12210
2025-07-23 13:05:00,12213
2025-07-23 13:06:00,12215
2025-07-23 13:07:00,12221
2025-07-23 13:08:00,12228
2025-07-23 13:09:00,12236
2025-07-23 13:10:00,12240
2025-07-23 13:11:00,12250
2025-07-23 13:12:00,12252
2025-07-23 13:13:00,12253
2025-07-23 13:14:00,12258
2025-07-23 13:15:00,12264
2025-07-23 13:16:00,12268
2025-07-23 13:17:00,12277
2025-07-23 13:18:00,12287
2025-07-23 13:19:00,12296
2025-07-23 13:20:00,12303
2025-07-23 13:21:00,12308
2025-07-23 13:22:00,12317
2025-07-23 13:23:00,12319
2025-07-23 13:24:00,12327
2025-07-23 13:25:00,12328
2025-07-23 13:26:00,12336
2025-07-23 13:27:00,12342
2025-07-23 13:28:00,12345
2025-07-23 13:29:00,12346
2025-07-23 13:30:00,12353
2025-07-23 13:31:00,12357
2025-07-23 13:32:00,12367
2025-07-23 13:33:00,12374
2025-07-23 13:34:00,12378
2025-07-23 13:35:00,12385
2025-07-23 13:36:00,12390
2025-07-23 13:37:00,12397
2025-07-23 13:38:00,12402
2025-07-23 13:39:00,12406
2025-07-23 13:40:00,12415
2025-07-23 13:41:00,12416
2025-07-23 13:42:00,12426
2025-07-23 13:43:00,12432
2025-07-23 13:44:00,12441
2025-07-23 13:45:00,12445
2025-07-23 13:46:00,12448
2025-07-23 13:47:00,12450
2025-07-23 13:48:00,12453
2025-07-23 13:49:00,12460
2025-07-23 13:50:00,12467
2025-07-23 13:51:00,12474
2025-07-23 13:52:00,12475
2025-07-23 13:53:00,12485
2025-07-23 13:54:00,12488
2025-07-23 13:55:00,12496
2025-07-23 13:56:00,12500
2025-07-23 13:57:00,12507
2025-07-23 13:58:00,12517
2025-07-23 13:59:00,12519
2025-07-23 14:00:00,12528
2025-07-23 14:01:00,12531
2025-07-23 14:02:00,12538
2025-07-23 14:03:00,12541
2025-07-23 14:04:00,12543
2025-07-23 14:05:00,12551
2025-07-23 14:06:00,12552
2025-07-23 14:07:00,12559
2025-07-23 14:08:00,12566
2025-07-23 14:09:00,12576
2025-07-23 14:10:00,12582
2025-07-23 14:11:00,12588
2025-07-23 14:12:00,12593
2025-07-23 14:13:00,12594
2025-07-23 14:14:00,12601
2025-07-23 14:15:00,12610
2025-07-23 14:16:00,12620
2025-07-23 14:17:00,12622
2025-07-23 14:18:00,12632
2025-07-23 14:19:00,12640
2025-07-23 14:20:00,12649
2025-07-23 14:21:00,12651
2025-07-23 14:22:00,12654
2025-07-23 14:23:00,12661
2025-07-23 14:24:00,12670
2025-07-23 14:25:00,12675
2025-07-23 14:26:00,12685
2025-07-23 14:27:00,12688
2025-07-23 14:28:00,12698
2025-07-23 14:29:00,12703
2025-07-23 14:30:00,12709
2025-07-23 14:31:00,12719
2025-07-23 14:32:00,12725
2025-07-23 14:33:00,12735
2025-07-23 14:34:00,12745
2025-07-23 14:35:00,12750
2025-07-23 14:36:00,12756
2025-07-23 14:37:00,12759
2025-07-23 14:38:00,12768
2025-07-23 14:39:00,12777
2025-07-23 14:40:00,12785
2025-07-23 14:41:00,12786
2025-07-23 14:42:00,12793
2025-07-23 14:43:00,12801
2025-07-23 14:44:00,12807
2025-07-23 14:45:00,12812
2025-07-23 14:46:00,12819
2025-07-23 14:47:00,12829
2025-07-23 14:48:00,12835
2025-07-23 14:49:00,12841
2025-07-23 14:50:00,12845
2025-07-23 14:51:00,12854
2025-07-23 14:52:00,12864
2025-07-23 14:53:00,12865
2025-07-23 14:54:00,12871
2025-07-23 14:55:00,12877
2025-07-23 14:56:00,12880
2025-07-23 14:57:00,12888
2025-07-23 14:58:00,12891
2025-07-23 14:59:00,12896
2025-07-23 15:00:00,12903
2025-07-23 15:01:00,12908
2025-07-23 15:02:00,12909
2025-07-23 15:03:00,12916
2025-07-23 15:04:00,12921
2025-07-23 15:05:00,12929
2025-07-23 15:06:00,12937
2025-07-23 15:07:00,12945
2025-07-23 15:08:00,12955
2025-07-23 15:09:00,12963
2025-07-23 15:10:00,12971
2025-07-23 15:11:00,12977
2025-07-23 15:12:00,12981
2025-07-23 15:13:00,12988
2025-07-23 15:14:00,12995
2025-07-23 15:15:00,13002
2025-07-23 15:16:00,13006
2025-07-23 15:17:00,13016
2025-07-23 15:18:00,13019
2025-07-23 15:19:00,13027
2025-07-23 15:20:00,13035
2025-07-23 15:21:00,13037
2025-07-23 15:22:00,13042
2025-07-23 15:23:00,13046
2025-07-23 15:24:00,13055
2025-07-23 15:25:00,13057
2025-07-23 15:26:00,13067
2025-07-23 15:27:00,13075
2025-07-23 15:28:00,13084
2025-07-23 15:29:00,13089
2025-07-23 15:30:00,13091
2025-07-23 15:31:00,13096
2025-07-23 15:32:00,13105
2025-07-23 15:33:00,13114
2025-07-23 15:34:00,13118
2025-07-23 15:35:00,13121
2025-07-23 15:36:00,13128
2025-07-23 15:37:00,13137
2025-07-23 15:38:00,13138
2025-07-23 15:39:00,13144
2025-07-23 15:40:00,13153
2025-07-23 15:41:00,13163
2025-07-23 15:42:00,13171
2025-07-23 15:43:00,13177
2025-07-23 15:44:00,13178
2025-07-23 15:45:00,13188
2025-07-23 15:46:00,13197
2025-07-23 15:47:00,13203
2025-07-23 15:48:00,13207
2025-07-23 15:49:00,13209
2025-07-23 15:50:00,13214
2025-07-23 15:51:00,13216
2025-07-23 15:52:00,13221
2025-07-23 15:53:00,13231
2025-07-23 15:54:00,13233
2025-07-23 15:55:00,13238
2025-07-23 15:56:00,13244
2025-07-23 15:57:00,13250
2025-07-23 15:58:00,13254
2025-07-23 15:59:00,13263
2025-07-23 16:00:00,13265
2025-07-23 16:01:00,13272
2025-07-23 16:02:00,13275
2025-07-23 16:03:00,13279
2025-07-23 16:04:00,13285
2025-07-23 16:05:00,13294
2025-07-23 16:06:00,13300
2025-07-23 16:07:00,13301
2025-07-23 16:08:00,13309
2025-07-23 16:09:00,13312
2025-07-23 16:10:00,13321
2025-07-23 16:11:00,13325
2025-07-23 16:12:00,13335
2025-07-23 16:13:00,13342
2025-07-23 16:14:00,13349
2025-07-23 16:15:00,13355
2025-07-23 16:16:00,13365
2025-07-23 16:17:00,13373
2025-07-23 16:18:00,13380
2025-07-23 16:19:00,13385
2025-07-23 16:20:00,13392
2025-07-23 16:21:00,13402
2025-07-23 16:22:00,13407
2025-07-23 16:23:00,13413
2025-07-23 16:24:00,13417
2025-07-23 16:25:00,13426
2025-07-23 16:26:00,13431
2025-07-23 16:27:00,13437
2025-07-23 16:28:00,13444
2025-07-23 16:29:00,13446
2025-07-23 16:30:00,13456
2025-07-23 16:31:00,13461
2025-07-23 16:32:00,13462
2025-07-23 16:33:00,13470
2025-07-23 16:34:00,13479
2025-07-23 16:35:00,13484
2025-07-23 16:36:00,13493
2025-07-23 16:37:00,13500
2025-07-23 16:38:00,13510
2025-07-23 16:39:00,13512
2025-07-23 16:40:00,13518
2025-07-23 16:41:00,13521
2025-07-23 16:42:00,13531
2025-07-23 16:43:00,13540
2025-07-23 16:44:00,13545
2025-07-23 16:45:00,13553
2025-07-23 16:46:00,13558
2025-07-23 16:47:00,13562
2025-07-23 16:48:00,13569
2025-07-23 16:49:00,13570
2025-07-23 16:50:00,13574
2025-07-23 16:51:00,13579
2025-07-23 16:52:00,13585
2025-07-23 16:53:00,13591
2025-07-23 16:54:00,13601
2025-07-23 16:55:00,13605
2025-07-23 16:56:00,13612
2025-07-23 16:57:00,13614
2025-07-23 16:58:00,13620
2025-07-23 16:59:00,13623
2025-07-23 17:00:00,13627
2025-07-23 17:01:00,13637
2025-07-23 17:02:00,13643
2025-07-23 17:03:00,13645
2025-07-23 17:04:00,13653
2025-07-23 17:05:00,13657
2025-07-23 17:06:00,13663
2025-07-23 17:07:00,13667
2025-07-23 17:08:00,13671
2025-07-23 17:09:00,13672
2025-07-23 17:10:00,13675
2025-07-23 17:11:00,13679
2025-07-23 17:12:00,13688
2025-07-23 17:13:00,13698
2025-07-23 17:14:00,13704
2025-07-23 17:15:00,13712
2025-07-23 17:16:00,13721
2025-07-23 17:17:00,13727
2025-07-23 17:18:00,13730
2025-07-23 17:19:00,13739
2025-07-23 17:20:00,13740
2025-07-23 17:21:00,13744
2025-07-23 17:22:00,13747
2025-07-23 17:23:00,13753
2025-07-23 17:24:00,13757
2025-07-23 17:25:00,13767
2025-07-23 17:26:00,13776
2025-07-23 17:27:00,13782
2025-07-23 17:28:00,13788
2025-07-23 17:29:00,13795
2025-07-23 17:30:00,13798
2025-07-23 17:31:00,13808
2025-07-23 17:32:00,13815
2025-07-23 17:33:00,13825
2025-07-23 17:34:00,13828
2025-07-23 17:35:00,13834
2025-07-23 17:36:00,13838
2025-07-23 17:37:00,13846
2025-07-23 17:38:00,13851
2025-07-23 17:39:00,13858
2025-07-23 17:40:00,13866
2025-07-23 17:41:00,13867
2025-07-23 17:42:00,13868
2025-07-23 17:43:00,13876
2025-07-23 17:44:00,13882
2025-07-23 17:45:00,13885
2025-07-23 17:46:00,13891
2025-07-23 17:47:00,13898
2025-07-23 17:48:00,13905
2025-07-23 17:49:00,13914
2025-07-23 17:50:00,13919
2025-07-23 17:51:00,13922
2025-07-23 17:52:00,13925
2025-07-23 17:53:00,13928
2025-07-23 17:54:00,13935
2025-07-23 17:55:00,13936
2025-07-23 17:56:00,13943
2025-07-23 17:57:00,13948
2025-07-23 17:58:00,13949
2025-07-23 17:59:00,13956
2025-07-23 18:00:00,13963
2025-07-23 18:01:00,13970
2025-07-23 18:02:00,13980
2025-07-23 18:03:00,13989
2025-07-23 18:04:00,13991
2025-07-23 18:05:00,13999
2025-07-23 18:06:00,14001
2025-07-23 18:07:00,14011
2025-07-23 18:08:00,14020
2025-07-23 18:09:00,14030
2025-07-23 18:10:00,14031
2025-07-23 18:11:00,14035
2025-07-23 18:12:00,14044
2025-07-23 18:13:00,14054
2025-07-23 18:14:00,14063
2025-07-23 18:15:00,14071
2025-07-23 18:16:00,14072
2025-07-23 18:17:00,14081
2025-07-23 18:18:00,14085
2025-07-23 18:19:00,14089
2025-07-23 18:20:00,14098
2025-07-23 18:21:00,14100
2025-07-23 18:22:00,14108
2025-07-23 18:23:00,14113
2025-07-23 18:24:00,14115
2025-07-23 18:25:00,14124
2025-07-23 18:26:00,14131
2025-07-23 18:27:00,14140
2025-07-23 18:28:00,14142
2025-07-23 18:29:00,14143
2025-07-23 18:30:00,14145
2025-07-23 18:31:00,14150
2025-07-23 18:32:00,14155
2025-07-23 18:33:00,14165
2025-07-23 18:34:00,14173
2025-07-23 18:35:00,14174
2025-07-23 18:36:00,14182
2025-07-23 18:37:00,14184
2025-07-23 18:38:00,14193
2025-07-23 18:39:00,14199
2025-07-23 18:40:00,14203
2025-07-23 18:41:00,14210
2025-07-23 18:42:00,14214
2025-07-23 18:43:00,14224
2025-07-23 18:44:00,14232
2025-07-23 18:45:00,14239
2025-07-23 18:46:00,14248
2025-07-23 18:47:00,14256
2025-07-23 18:48:00,14263
2025-07-23 18:49:00,14271
2025-07-23 18:50:00,14280
2025-07-23 18:51:00,14286
2025-07-23 18:52:00,14290
2025-07-23 18:53:00,14292
2025-07-23 18:54:00,14296
2025-07-23 18:55:00,14301
2025-07-23 18:56:00,14306
2025-07-23 18:57:00,14316
2025-07-23 18:58:00,14319
2025-07-23 18:59:00,14329
2025-07-23 19:00:00,14336
2025-07-23 19:01:00,14341
2025-07-23 19:02:00,14349
2025-07-23 19:03:00,14358
2025-07-23 19:04:00,14361
2025-07-23 19:05:00,14364
2025-07-23 19:06:00,14368
2025-07-23 19:07:00,14372
2025-07-23 19:08:00,14373
2025-07-23 19:09:00,14378
2025-07-23 19:10:00,14384
2025-07-23 19:11:00,14392
2025-07-23 19:12:00,14396
2025-07-23 19:13:00,14406
2025-07-23 19:14:00,14410
2025-07-23 19:15:00,14416
2025-07-23 19:16:00,14420
2025-07-23 19:17:00,14428
2025-07-23 19:18:00,14432
2025-07-23 19:19:00,14436
2025-07-23 19:20:00,14438
2025-07-23 19:21:00,14440
2025-07-23 19:22:00,14447
2025-07-23 19:23:00,14453
2025-07-23 19:24:00,14461
2025-07-23 19:25:00,14467
2025-07-23 19:26:00,14476
2025-07-23 19:27:00,14486
2025-07-23 19:28:00,14491
2025-07-23 19:29:00,14493
2025-07-23 19:30:00,14498
2025-07-23 19:31:00,14504
2025-07-23 19:32:00,14508
2025-07-23 19:33:00,14513
2025-07-23 19:34:00,14514
2025-07-23 19:35:00,14520
2025-07-23 19:36:00,14523
2025-07-23 19:37:00,14528
2025-07-23 19:38:00,14536
2025-07-23 19:39:00,14539
2025-07-23 19:40:00,14540
2025-07-23 19:41:00,14546
2025-07-23 19:42:00,14550
2025-07-23 19:43:00,14555
2025-07-23 19:44:00,14565
2025-07-23 19:45:00,14573
2025-07-23 19:46:00,14576
2025-07-23 19:47:00,14583
2025-07-23 19:48:00,14593
2025-07-23 19:49:00,14597
2025-07-23 19:50:00,14604
2025-07-23 19:51:00,14613
2025-07-23 19:52:00,14617
